id_sensors;Hora;Data;Temperatura;Humidade;Pressão;CO2;TVOC
0102;22:07:15;2023-11-20;21.700;48.189;1010.000;00000;00000
0102;22:15:26;2023-11-20;21.780;48.270;1010.000;00000;00000
0102;22:24:02;2023-11-20;21.760;48.930;1010.000;00000;00000
0102;22:32:32;2023-11-20;21.700;48.259;1010.000;00000;00000
0102;22:40:30;2023-11-20;21.750;48.126;1010.000;00000;00000
0102;22:59:30;2023-11-20;21.700;48.338;1010.000;00000;00000
0102;23:06:55;2023-11-20;21.680;48.371;1010.000;00000;00000
0102;23:15:54;2023-11-20;21.620;48.547;1010.000;00000;00000
0102;23:25:37;2023-11-20;21.700;48.374;1010.000;00000;00000
0102;23:34:38;2023-11-20;21.709;48.340;1010.000;00000;00000
0102;23:44:15;2023-11-20;21.680;48.429;1010.000;00000;00000
0102;23:53:44;2023-11-20;21.819;48.259;1010.000;00000;00000
0102;00:02:24;2023-11-21;21.860;48.563;1010.000;00000;00000
0102;00:11:20;2023-11-21;21.829;48.468;1010.000;00000;00000
0102;00:29:08;2023-11-21;22.129;48.226;1010.000;00000;00000
0102;00:37:37;2023-11-21;22.190;48.700;1010.000;00000;00000
0102;00:45:47;2023-11-21;22.260;48.320;1010.000;00000;00000
0102;00:54:13;2023-11-21;22.309;48.600;1010.000;00000;00000
0102;01:00:50;2023-11-21;22.350;48.870;1010.000;00000;00000
0102;01:07:23;2023-11-21;22.379;47.987;1010.000;00000;00000
0102;01:14:57;2023-11-21;22.440;47.855;1010.000;00000;00000
0102;01:23:54;2023-11-21;22.440;47.787;1010.000;00000;00000
0102;02:00:49;2023-11-21;22.440;47.775;1010.000;00000;00000
0102;02:10:33;2023-11-21;22.440;47.855;1010.000;00000;00000
0102;02:20:25;2023-11-21;22.299;48.393;1010.000;00000;00000
0102;02:30:17;2023-11-21;22.469;48.330;1010.000;00000;00000
0102;02:40:23;2023-11-21;22.870;47.395;1010.000;00000;00000
0102;02:59:44;2023-11-21;23.350;46.315;1010.000;00000;00000
0102;03:08:53;2023-11-21;23.690;47.208;1010.000;00000;00000
0102;03:18:41;2023-11-21;23.120;47.630;1010.000;00000;00000
0102;03:27:49;2023-11-21;23.900;47.720;1010.000;00000;00000
0102;03:37:30;2023-11-21;22.909;47.538;1010.000;00000;00000
0102;03:47:10;2023-11-21;23.149;47.287;1010.000;00000;00000
0102;03:56:34;2023-11-21;23.180;47.290;1010.000;00000;00000
0102;04:06:24;2023-11-21;23.170;47.345;1010.000;00000;00000
0102;04:16:25;2023-11-21;23.209;47.384;1010.000;00000;00000
0102;04:26:12;2023-11-21;23.260;47.436;1010.000;00000;00000
0102;04:36:10;2023-11-21;23.340;47.790;1010.000;00000;00000
0102;04:46:15;2023-11-21;24.170;45.869;1010.000;00000;00000
0102;04:56:20;2023-11-21;23.930;46.271;1010.000;00000;00000
0102;05:06:13;2023-11-21;23.549;47.248;1010.000;00000;00000
0102;05:16:09;2023-11-21;23.389;47.645;1010.000;00000;00000
0102;05:25:52;2023-11-21;23.200;48.143;1010.000;00000;00000
0102;05:35:43;2023-11-21;23.170;48.141;1010.000;00000;00000
0102;05:45:20;2023-11-21;23.590;48.348;1009.000;00000;00000
0102;06:04:58;2023-11-21;22.989;48.375;1009.000;00000;00000
0102;06:15:00;2023-11-21;22.920;48.459;1009.000;00000;00000
0102;06:24:39;2023-11-21;22.850;48.613;1009.000;00000;00000
0102;06:34:17;2023-11-21;23.270;47.413;1009.000;00000;00000
0102;06:44:03;2023-11-21;24.170;45.222;1009.000;00000;00000
0102;06:53:40;2023-11-21;23.690;46.292;1009.000;00000;00000
0102;07:03:29;2023-11-21;23.329;47.178;1009.000;00000;00000
0102;07:13:19;2023-11-21;23.690;47.900;1009.000;00000;00000
0102;07:21:47;2023-11-21;23.300;47.999;1009.000;00000;00000
0102;07:30:50;2023-11-21;22.930;48.288;1009.000;00000;00000
0102;07:39:57;2023-11-21;22.860;48.418;1008.000;00000;00000
0102;07:49:43;2023-11-21;22.790;48.606;1009.000;00000;00000
0102;07:58:48;2023-11-21;22.750;48.741;1009.000;00000;00000
0102;08:08:14;2023-11-21;22.680;48.872;1009.000;00000;00000
0102;08:17:34;2023-11-21;22.729;48.875;1009.000;00000;00000
0102;08:27:14;2023-11-21;22.719;49.830;1009.000;00000;00000
0102;08:36:54;2023-11-21;23.129;47.975;1009.000;00000;00000
0102;08:46:43;2023-11-21;23.959;46.430;1008.000;00000;00000
0102;08:56:36;2023-11-21;23.500;47.345;1008.000;00000;00000
0102;09:06:25;2023-11-21;23.159;48.508;1008.000;00000;00000
0102;09:16:20;2023-11-21;23.239;48.965;1008.000;00000;00000
0102;09:35:50;2023-11-21;23.100;50.403;1008.000;00000;00000
0102;09:45:49;2023-11-21;22.989;51.340;1008.000;00000;00000
0102;09:55:42;2023-11-21;23.209;50.886;1008.000;00000;00000
0102;10:05:30;2023-11-21;23.200;50.805;1008.000;00000;00000
0102;10:15:28;2023-11-21;23.790;51.210;1008.000;00000;00000
0102;10:25:37;2023-11-21;23.300;51.463;1007.000;00000;00000
0102;10:35:47;2023-11-21;22.979;51.494;1007.000;00000;00000
0102;10:45:50;2023-11-21;22.920;51.579;1008.000;00000;00000
0102;10:55:47;2023-11-21;22.920;51.888;1007.000;00000;00000
0102;11:05:26;2023-11-21;23.379;51.125;1007.000;00000;00000
0102;11:15:23;2023-11-21;24.280;49.137;1007.000;00000;00000
0102;11:25:07;2023-11-21;23.700;50.688;1007.000;00000;00000
0102;11:35:04;2023-11-21;23.239;51.856;1007.000;00000;00000
0102;11:45:03;2023-11-21;23.229;51.937;1007.000;00000;00000
0102;11:54:49;2023-11-21;23.260;52.228;1007.000;00000;00000
0102;12:04:07;2023-11-21;23.129;52.570;1007.000;00000;00000
0102;12:13:37;2023-11-21;22.979;52.943;1007.000;00000;00000
0102;12:23:18;2023-11-21;22.959;52.768;1007.000;00000;00000
0102;12:32:57;2023-11-21;23.100;52.785;1007.000;00000;00000
0102;12:41:58;2023-11-21;22.930;52.753;1007.000;00000;00000
0102;12:50:33;2023-11-21;22.909;52.682;1007.000;00000;00000
0102;12:59:18;2023-11-21;22.840;52.743;1007.000;00000;00000
0102;13:08:44;2023-11-21;23.370;51.227;1007.000;00000;00000
0102;13:18:02;2023-11-21;24.900;50.170;1007.000;00000;00000
0102;13:27:19;2023-11-21;23.329;53.300;1007.000;00000;00000
0102;13:34:25;2023-11-21;23.139;53.790;1007.000;00000;00000
0102;13:44:11;2023-11-21;22.979;54.288;1008.000;00000;00000
0102;13:54:05;2023-11-21;23.790;54.299;1007.000;00000;00000
0102;14:03:35;2023-11-21;23.490;54.400;1008.000;00000;00000
0102;14:12:43;2023-11-21;22.940;54.318;1008.000;00000;00000
0102;14:22:18;2023-11-21;22.889;54.232;1008.000;00000;00000
0102;14:31:42;2023-11-21;22.870;54.160;1008.000;00000;00000
0102;14:41:25;2023-11-21;22.860;54.550;1008.000;00000;00000
0102;14:51:00;2023-11-21;22.840;54.294;1008.000;00000;00000
0102;15:00:51;2023-11-21;22.870;53.828;1008.000;00000;00000
0102;15:10:47;2023-11-21;22.809;53.992;1008.000;00000;00000
0102;15:20:23;2023-11-21;22.819;54.380;1008.000;00000;00000
0102;15:29:37;2023-11-21;22.780;54.910;1008.000;00000;00000
0102;15:39:03;2023-11-21;22.829;53.822;1008.000;00000;00000
0102;15:47:57;2023-11-21;22.819;53.866;1008.000;00000;00000
0102;15:57:19;2023-11-21;22.790;53.759;1008.000;00000;00000
0102;16:06:34;2023-11-21;22.819;53.729;1008.000;00000;00000
0102;16:16:22;2023-11-21;22.770;53.801;1008.000;00000;00000
0102;16:26:07;2023-11-21;22.620;54.107;1008.000;00000;00000
0102;16:35:40;2023-11-21;22.780;53.759;1008.000;00000;00000
0102;16:54:30;2023-11-21;22.719;53.855;1008.000;00000;00000
0102;17:03:20;2023-11-21;22.649;54.540;1008.000;00000;00000
0102;17:12:59;2023-11-21;22.729;53.889;1008.000;00000;00000
0102;17:22:52;2023-11-21;22.729;53.810;1008.000;00000;00000
0102;17:32:35;2023-11-21;22.649;54.167;1008.000;00000;00000
0102;17:41:43;2023-11-21;22.700;54.127;1008.000;00000;00000
0102;17:51:26;2023-11-21;22.620;54.427;1008.000;00000;00000
0102;18:01:15;2023-11-21;22.670;54.216;1008.000;00000;00000
0102;18:10:53;2023-11-21;22.659;54.272;1009.000;00000;00000
0102;18:20:33;2023-11-21;22.670;54.355;1008.000;00000;00000
0102;18:30:06;2023-11-21;22.579;54.620;1009.000;00000;00000
0102;18:39:53;2023-11-21;22.610;54.600;1009.000;00000;00000
0102;18:58:24;2023-11-21;22.579;54.803;1009.000;00000;00000
0102;19:07:44;2023-11-21;22.590;54.711;1009.000;00000;00000
0102;19:17:14;2023-11-21;22.540;54.878;1009.000;00000;00000
0102;19:26:10;2023-11-21;22.520;54.921;1009.000;00000;00000
0102;19:34:20;2023-11-21;22.649;54.536;1009.000;00000;00000
0102;19:42:25;2023-11-21;22.540;54.855;1009.000;00000;00000
0102;19:50:03;2023-11-21;22.469;55.630;1009.000;00000;00000
0102;19:59:24;2023-11-21;22.530;54.992;1009.000;00000;00000
0102;20:08:40;2023-11-21;22.500;55.440;1009.000;00000;00000
0102;20:17:40;2023-11-21;22.510;55.820;1009.000;00000;00000
0102;20:26:13;2023-11-21;22.469;55.201;1009.000;00000;00000
0102;20:35:05;2023-11-21;22.469;55.270;1009.000;00000;00000
0102;20:43:43;2023-11-21;22.399;55.343;1009.000;00000;00000
0102;20:53:09;2023-11-21;22.469;55.247;1009.000;00000;00000
0102;21:03:02;2023-11-21;22.469;55.237;1009.000;00000;00000
0102;21:13:04;2023-11-21;22.469;55.178;1009.000;00000;00000
0102;21:23:06;2023-11-21;22.479;55.181;1009.000;00000;00000
0102;21:33:12;2023-11-21;22.469;55.259;1009.000;00000;00000
0102;21:52:41;2023-11-21;22.420;55.449;1009.000;00000;00000
0102;22:02:14;2023-11-21;22.420;55.438;1009.000;00000;00000
0102;22:11:48;2023-11-21;22.479;55.410;1009.000;00000;00000
0102;22:21:34;2023-11-21;22.500;55.276;1009.000;00000;00000
0102;22:31:13;2023-11-21;22.430;55.532;1009.000;00000;00000
0102;22:40:53;2023-11-21;22.389;55.628;1009.000;00000;00000
0102;22:50:38;2023-11-21;22.370;55.788;1009.000;00000;00000
0102;22:59:47;2023-11-21;22.360;55.762;1009.000;00000;00000
0102;23:09:10;2023-11-21;22.360;55.854;1008.000;00000;00000
0102;23:18:47;2023-11-21;22.340;55.910;1009.000;00000;00000
0102;23:28:29;2023-11-21;22.459;55.557;1008.000;00000;00000
0102;23:37:48;2023-11-21;22.469;55.511;1008.000;00000;00000
0102;23:46:56;2023-11-21;22.399;55.652;1008.000;00000;00000
0102;23:56:17;2023-11-21;22.389;55.755;1008.000;00000;00000
0102;00:03:28;2023-11-22;22.459;55.591;1008.000;00000;00000
0102;00:10:44;2023-11-22;22.399;55.768;1008.000;00000;00000
0102;00:18:49;2023-11-22;22.399;55.848;1008.000;00000;00000
0102;00:37:51;2023-11-22;22.250;56.252;1008.000;00000;00000
0102;00:47:52;2023-11-22;22.350;56.600;1008.000;00000;00000
0102;00:57:24;2023-11-22;22.399;56.800;1008.000;00000;00000
0102;01:07:03;2023-11-22;22.309;56.124;1008.000;00000;00000
0102;01:26:49;2023-11-22;22.329;56.161;1008.000;00000;00000
0102;01:36:37;2023-11-22;22.260;56.450;1008.000;00000;00000
0102;01:46:01;2023-11-22;22.280;56.442;1008.000;00000;00000
0102;01:55:49;2023-11-22;22.329;56.264;1008.000;00000;00000
0102;02:05:41;2023-11-22;22.250;56.541;1008.000;00000;00000
0102;02:15:13;2023-11-22;22.260;56.484;1008.000;00000;00000
0102;02:25:02;2023-11-22;22.280;56.396;1008.000;00000;00000
0102;02:44:15;2023-11-22;22.290;56.430;1008.000;00000;00000
0102;02:53:51;2023-11-22;22.270;56.496;1008.000;00000;00000
0102;03:03:22;2023-11-22;22.260;56.587;1008.000;00000;00000
0102;03:12:40;2023-11-22;22.280;56.510;1008.000;00000;00000
0102;03:22:22;2023-11-22;22.180;56.830;1008.000;00000;00000
0102;03:32:12;2023-11-22;22.229;56.698;1008.000;00000;00000
0102;03:41:34;2023-11-22;22.239;56.780;1008.000;00000;00000
0102;03:50:56;2023-11-22;22.290;56.660;1008.000;00000;00000
0102;04:00:31;2023-11-22;22.299;56.673;1008.000;00000;00000
0102;04:09:56;2023-11-22;22.229;56.859;1008.000;00000;00000
0102;04:19:54;2023-11-22;22.260;56.805;1008.000;00000;00000
0102;04:29:38;2023-11-22;22.180;57.139;1008.000;00000;00000
0102;04:39:37;2023-11-22;22.209;57.740;1008.000;00000;00000
0102;04:49:37;2023-11-22;22.209;57.144;1008.000;00000;00000
0102;04:59:12;2023-11-22;22.239;56.929;1008.000;00000;00000
0102;05:08:47;2023-11-22;22.190;57.186;1008.000;00000;00000
0102;05:18:06;2023-11-22;22.180;57.219;1008.000;00000;00000
0102;05:27:37;2023-11-22;22.200;57.188;1008.000;00000;00000
0102;05:37:20;2023-11-22;22.260;57.350;1008.000;00000;00000
0102;05:47:03;2023-11-22;22.229;57.780;1008.000;00000;00000
0102;06:05:53;2023-11-22;22.170;57.252;1008.000;00000;00000
0102;06:15:31;2023-11-22;22.219;57.121;1008.000;00000;00000
0102;06:25:19;2023-11-22;22.250;57.220;1008.000;00000;00000
0102;06:34:59;2023-11-22;22.209;57.247;1008.000;00000;00000
0102;06:44:37;2023-11-22;22.219;57.212;1008.000;00000;00000
0102;06:54:30;2023-11-22;22.180;57.324;1008.000;00000;00000
0102;07:14:04;2023-11-22;22.159;57.503;1008.000;00000;00000
0102;07:23:37;2023-11-22;22.209;57.408;1008.000;00000;00000
0102;07:33:15;2023-11-22;22.209;57.533;1008.000;00000;00000
0102;07:43:03;2023-11-22;22.200;57.589;1008.000;00000;00000
0102;07:52:43;2023-11-22;22.229;57.433;1008.000;00000;00000
0102;08:02:28;2023-11-22;22.120;57.946;1009.000;00000;00000
0102;08:12:16;2023-11-22;22.120;57.854;1008.000;00000;00000
0102;08:31:47;2023-11-22;22.120;57.808;1008.000;00000;00000
0102;08:41:16;2023-11-22;22.180;57.735;1009.000;00000;00000
0102;08:50:52;2023-11-22;22.149;57.870;1009.000;00000;00000
0102;09:00:40;2023-11-22;22.149;57.779;1009.000;00000;00000
0102;09:10:23;2023-11-22;22.110;57.831;1009.000;00000;00000
0102;09:19:53;2023-11-22;22.110;57.865;1009.000;00000;00000
0102;09:29:33;2023-11-22;22.120;57.820;1009.000;00000;00000
0102;09:39:17;2023-11-22;22.170;57.654;1009.000;00000;00000
0102;09:48:44;2023-11-22;22.100;57.932;1009.000;00000;00000
0102;10:07:29;2023-11-22;22.280;57.382;1010.000;00000;00000
0102;10:17:05;2023-11-22;22.229;57.456;1010.000;00000;00000
0102;10:26:56;2023-11-22;22.260;57.344;1010.000;00000;00000
0102;10:36:29;2023-11-22;22.250;57.388;1010.000;00000;00000
0102;10:45:53;2023-11-22;22.209;57.454;1010.000;00000;00000
0102;10:55:26;2023-11-22;22.280;57.405;1010.000;00000;00000
0102;11:05:11;2023-11-22;22.250;57.435;1010.000;00000;00000
0102;11:14:47;2023-11-22;22.280;57.348;1010.000;00000;00000
0102;11:34:04;2023-11-22;22.209;57.739;1010.000;00000;00000
0102;11:43:53;2023-11-22;22.319;57.466;1010.000;00000;00000
0102;11:53:34;2023-11-22;22.250;57.686;1010.000;00000;00000
0102;12:03:27;2023-11-22;22.239;57.800;1010.000;00000;00000
0102;12:13:11;2023-11-22;22.260;57.688;1010.000;00000;00000
0102;12:23:05;2023-11-22;22.299;57.591;1010.000;00000;00000
0102;12:33:02;2023-11-22;22.280;57.484;1010.000;00000;00000
0102;12:43:00;2023-11-22;22.260;57.620;1010.000;00000;00000
0102;12:52:33;2023-11-22;22.319;57.444;1010.000;00000;00000
0102;13:02:03;2023-11-22;22.299;57.510;1010.000;00000;00000
0102;13:11:01;2023-11-22;22.319;57.500;1010.000;00000;00000
0102;13:20:25;2023-11-22;22.430;57.183;1010.000;00000;00000
0102;13:30:09;2023-11-22;22.440;57.218;1010.000;00000;00000
0102;13:39:54;2023-11-22;22.520;56.976;1010.000;00000;00000
0102;13:59:11;2023-11-22;22.520;57.790;1010.000;00000;00000
0102;14:08:46;2023-11-22;22.540;56.841;1010.000;00000;00000
0102;14:18:35;2023-11-22;22.569;56.890;1010.000;00000;00000
0102;14:27:46;2023-11-22;22.540;56.956;1010.000;00000;00000
0102;14:37:11;2023-11-22;22.569;56.810;1010.000;00000;00000
0102;14:46:36;2023-11-22;22.569;56.788;1010.000;00000;00000
0102;14:55:47;2023-11-22;22.559;56.935;1010.000;00000;00000
0102;15:05:01;2023-11-22;22.620;56.678;1010.000;00000;00000
0102;15:14:17;2023-11-22;22.680;56.526;1010.000;00000;00000
0102;15:23:22;2023-11-22;22.729;56.349;1010.000;00000;00000
0102;15:33:04;2023-11-22;22.670;56.386;1010.000;00000;00000
0102;15:42:58;2023-11-22;22.750;56.167;1010.000;00000;00000
0102;16:02:00;2023-11-22;22.809;56.233;1010.000;00000;00000
0102;16:11:24;2023-11-22;22.819;56.176;1010.000;00000;00000
0102;16:20:59;2023-11-22;22.840;56.211;1009.000;00000;00000
0102;16:30:40;2023-11-22;22.790;56.355;1009.000;00000;00000
0102;16:40:14;2023-11-22;22.829;56.109;1009.000;00000;00000
0102;16:49:36;2023-11-22;22.899;55.922;1009.000;00000;00000
0102;16:58:49;2023-11-22;22.959;55.756;1009.000;00000;00000
0102;17:07:59;2023-11-22;23.000;55.646;1009.000;00000;00000
0102;17:17:12;2023-11-22;23.590;55.424;1009.000;00000;00000
0102;17:26:50;2023-11-22;23.200;55.512;1009.000;00000;00000
0102;17:46:11;2023-11-22;23.110;55.291;1009.000;00000;00000
0102;17:55:38;2023-11-22;23.490;55.538;1009.000;00000;00000
0102;18:05:06;2023-11-22;23.490;55.561;1009.000;00000;00000
0102;18:14:36;2023-11-22;23.200;55.671;1009.000;00000;00000
0102;18:23:57;2023-11-22;23.300;55.742;1009.000;00000;00000
0102;18:32:56;2023-11-22;23.200;55.798;1009.000;00000;00000
0102;18:42:10;2023-11-22;23.490;55.722;1009.000;00000;00000
0102;18:51:51;2023-11-22;22.959;55.987;1009.000;00000;00000
0102;19:01:07;2023-11-22;22.940;56.110;1009.000;00000;00000
0102;19:10:44;2023-11-22;22.899;56.313;1009.000;00000;00000
0102;19:29:09;2023-11-22;22.879;56.541;1009.000;00000;00000
0102;19:38:25;2023-11-22;22.889;56.416;1009.000;00000;00000
0102;19:47:21;2023-11-22;22.870;56.538;1009.000;00000;00000
0102;19:56:38;2023-11-22;22.879;56.529;1009.000;00000;00000
0102;20:06:30;2023-11-22;22.840;56.706;1009.000;00000;00000
0102;20:16:00;2023-11-22;22.799;56.944;1009.000;00000;00000
0102;20:25:33;2023-11-22;22.760;57.520;1009.000;00000;00000
0102;20:34:57;2023-11-22;22.799;57.000;1009.000;00000;00000
0102;20:44:10;2023-11-22;22.760;57.122;1009.000;00000;00000
0102;20:53:21;2023-11-22;22.819;56.945;1009.000;00000;00000
0102;21:03:03;2023-11-22;22.920;56.543;1009.000;00000;00000
0102;21:12:39;2023-11-22;22.809;56.887;1009.000;00000;00000
0102;21:21:51;2023-11-22;22.850;56.697;1009.000;00000;00000
0102;21:31:13;2023-11-22;22.750;57.850;1009.000;00000;00000
0102;21:40:35;2023-11-22;22.770;57.700;1009.000;00000;00000
0102;21:50:06;2023-11-22;22.750;57.201;1009.000;00000;00000
0102;21:59:32;2023-11-22;22.659;57.534;1009.000;00000;00000
0102;22:09:03;2023-11-22;22.719;57.232;1009.000;00000;00000
0102;22:18:50;2023-11-22;22.729;57.187;1009.000;00000;00000
0102;22:28:57;2023-11-22;22.709;57.195;1009.000;00000;00000
0102;22:38:50;2023-11-22;22.709;57.208;1009.000;00000;00000
0102;22:48:49;2023-11-22;22.680;57.180;1009.000;00000;00000
0102;22:58:53;2023-11-22;22.700;57.205;1009.000;00000;00000
0102;23:08:40;2023-11-22;22.639;57.346;1009.000;00000;00000
0102;23:18:29;2023-11-22;22.600;57.284;1009.000;00000;00000
0102;23:28:23;2023-11-22;22.659;57.850;1008.000;00000;00000
0102;23:38:14;2023-11-22;22.610;57.275;1008.000;00000;00000
0102;23:48:04;2023-11-22;22.600;57.227;1009.000;00000;00000
0102;23:57:51;2023-11-22;22.569;57.269;1009.000;00000;00000
0102;00:07:26;2023-11-23;22.590;57.249;1009.000;00000;00000
0102;00:17:19;2023-11-23;22.610;57.171;1009.000;00000;00000
0102;00:27:13;2023-11-23;22.579;57.351;1009.000;00000;00000
0102;00:36:51;2023-11-23;22.579;57.318;1009.000;00000;00000
0102;00:46:32;2023-11-23;22.530;57.435;1009.000;00000;00000
0102;00:56:08;2023-11-23;22.489;57.603;1009.000;00000;00000
0102;01:05:44;2023-11-23;22.559;57.360;1009.000;00000;00000
0102;01:15:38;2023-11-23;22.500;57.559;1009.000;00000;00000
0102;01:25:29;2023-11-23;22.469;57.624;1009.000;00000;00000
0102;01:35:17;2023-11-23;22.569;57.395;1009.000;00000;00000
0102;01:44:55;2023-11-23;22.540;57.426;1009.000;00000;00000
0102;01:54:39;2023-11-23;22.489;57.569;1009.000;00000;00000
0102;02:14:11;2023-11-23;22.459;57.783;1009.000;00000;00000
0102;02:24:04;2023-11-23;22.430;57.928;1009.000;00000;00000
0102;02:34:04;2023-11-23;22.489;57.844;1009.000;00000;00000
0102;02:43:56;2023-11-23;22.399;58.120;1009.000;00000;00000
0102;02:53:49;2023-11-23;22.370;58.163;1009.000;00000;00000
0102;03:03:46;2023-11-23;22.430;57.930;1009.000;00000;00000
0102;03:13:27;2023-11-23;22.450;58.570;1009.000;00000;00000
0102;03:23:40;2023-11-23;22.379;58.451;1009.000;00000;00000
0102;03:33:49;2023-11-23;22.350;58.422;1009.000;00000;00000
0102;03:43:54;2023-11-23;22.440;58.320;1009.000;00000;00000
0102;04:04:19;2023-11-23;22.389;58.382;1009.000;00000;00000
0102;04:14:35;2023-11-23;22.389;58.496;1009.000;00000;00000
0102;04:24:40;2023-11-23;22.430;58.342;1009.000;00000;00000
0102;04:34:38;2023-11-23;22.370;58.528;1009.000;00000;00000
0102;04:54:42;2023-11-23;22.370;58.563;1010.000;00000;00000
0102;05:04:53;2023-11-23;22.379;58.541;1009.000;00000;00000
0102;05:14:54;2023-11-23;22.340;58.708;1009.000;00000;00000
0102;05:24:52;2023-11-23;22.500;58.190;1009.000;00000;00000
0102;05:35:07;2023-11-23;22.479;58.301;1009.000;00000;00000
0102;05:45:02;2023-11-23;22.420;58.465;1009.000;00000;00000
0102;05:54:52;2023-11-23;22.469;58.380;1009.000;00000;00000
0102;06:04:53;2023-11-23;22.370;58.690;1009.000;00000;00000
0102;06:15:02;2023-11-23;22.409;58.511;1009.000;00000;00000
0102;06:25:16;2023-11-23;22.420;58.466;1010.000;00000;00000
0102;06:35:25;2023-11-23;22.459;58.517;1010.000;00000;00000
0102;06:45:27;2023-11-23;22.469;58.402;1010.000;00000;00000
0102;06:55:29;2023-11-23;22.379;58.666;1010.000;00000;00000
0102;07:05:28;2023-11-23;22.329;58.868;1010.000;00000;00000
0102;07:15:15;2023-11-23;22.340;58.857;1010.000;00000;00000
0102;07:25:07;2023-11-23;22.370;58.839;1010.000;00000;00000
0102;07:34:08;2023-11-23;22.290;58.999;1010.000;00000;00000
0102;07:43:49;2023-11-23;22.299;58.956;1010.000;00000;00000
0102;07:53:30;2023-11-23;22.350;58.778;1010.000;00000;00000
0102;08:02:47;2023-11-23;22.360;58.848;1010.000;00000;00000
0102;08:11:14;2023-11-23;22.340;58.926;1010.000;00000;00000
0102;08:20:48;2023-11-23;22.360;58.871;1010.000;00000;00000
0102;08:29:58;2023-11-23;22.440;58.755;1010.000;00000;00000
0102;08:39:50;2023-11-23;22.340;58.995;1010.000;00000;00000
0102;08:49:32;2023-11-23;22.350;59.190;1010.000;00000;00000
0102;08:59:25;2023-11-23;22.329;59.120;1010.000;00000;00000
0102;09:09:31;2023-11-23;22.329;59.108;1010.000;00000;00000
0102;09:19:32;2023-11-23;22.430;58.858;1010.000;00000;00000
0102;09:29:26;2023-11-23;22.379;58.989;1010.000;00000;00000
0102;09:39:26;2023-11-23;22.350;59.870;1010.000;00000;00000
0102;09:49:23;2023-11-23;22.290;59.297;1010.000;00000;00000
0102;09:58:53;2023-11-23;22.329;59.166;1010.000;00000;00000
0102;10:08:04;2023-11-23;22.309;59.290;1010.000;00000;00000
0102;10:17:54;2023-11-23;22.329;59.960;1010.000;00000;00000
0102;10:28:00;2023-11-23;22.399;58.853;1010.000;00000;00000
0102;10:37:42;2023-11-23;22.350;59.650;1010.000;00000;00000
0102;10:47:30;2023-11-23;22.459;58.735;1010.000;00000;00000
0102;10:57:11;2023-11-23;22.329;59.740;1010.000;00000;00000
0102;11:06:52;2023-11-23;22.299;59.127;1010.000;00000;00000
0102;11:16:45;2023-11-23;22.389;58.909;1010.000;00000;00000
0102;11:26:49;2023-11-23;22.340;58.995;1010.000;00000;00000
0102;11:36:53;2023-11-23;22.309;59.174;1010.000;00000;00000
0102;11:46:55;2023-11-23;22.280;59.295;1010.000;00000;00000
0102;11:56:23;2023-11-23;22.370;58.987;1010.000;00000;00000
0102;12:05:38;2023-11-23;22.350;59.760;1010.000;00000;00000
0102;12:15:45;2023-11-23;22.370;58.963;1010.000;00000;00000
0102;12:25:42;2023-11-23;22.270;59.224;1010.000;00000;00000
0102;12:35:54;2023-11-23;22.340;59.630;1010.000;00000;00000
0102;12:45:44;2023-11-23;22.319;59.106;1010.000;00000;00000
0102;12:55:47;2023-11-23;22.360;58.916;1010.000;00000;00000
0102;13:05:16;2023-11-23;22.370;58.883;1010.000;00000;00000
0102;13:15:20;2023-11-23;22.329;58.959;1010.000;00000;00000
0102;13:24:56;2023-11-23;22.399;58.750;1010.000;00000;00000
0102;13:35:02;2023-11-23;22.389;58.727;1010.000;00000;00000
0102;13:44:41;2023-11-23;22.370;58.769;1010.000;00000;00000
0102;13:54:33;2023-11-23;22.379;58.770;1010.000;00000;00000
0102;14:04:37;2023-11-23;22.379;58.656;1010.000;00000;00000
0102;14:14:32;2023-11-23;22.370;58.656;1010.000;00000;00000
0102;14:24:05;2023-11-23;22.489;58.383;1010.000;00000;00000
0102;14:34:10;2023-11-23;22.440;58.400;1010.000;00000;00000
0102;14:43:53;2023-11-23;22.280;58.917;1010.000;00000;00000
0102;14:53:12;2023-11-23;22.290;58.873;1010.000;00000;00000
0102;15:02:54;2023-11-23;22.389;58.473;1010.000;00000;00000
0102;15:12:51;2023-11-23;22.379;58.552;1010.000;00000;00000
0102;15:22:43;2023-11-23;22.360;58.595;1010.000;00000;00000
0102;15:32:19;2023-11-23;22.399;58.543;1010.000;00000;00000
0102;15:42:08;2023-11-23;22.389;58.507;1010.000;00000;00000
0102;15:51:53;2023-11-23;22.409;58.454;1010.000;00000;00000
0102;16:01:26;2023-11-23;22.420;58.396;1010.000;00000;00000
0102;16:10:20;2023-11-23;22.389;58.462;1010.000;00000;00000
0102;16:19:16;2023-11-23;22.340;58.673;1010.000;00000;00000
0102;16:28:26;2023-11-23;22.319;58.681;1010.000;00000;00000
0102;16:37:54;2023-11-23;22.299;58.874;1010.000;00000;00000
0102;16:47:42;2023-11-23;22.270;58.892;1010.000;00000;00000
0102;16:57:32;2023-11-23;22.309;58.762;1010.000;00000;00000
0102;17:07:50;2023-11-23;22.329;58.684;1010.000;00000;00000
0102;17:17:50;2023-11-23;22.309;58.739;1010.000;00000;00000
0102;17:27:51;2023-11-23;22.290;58.838;1010.000;00000;00000
